outlet_name,outlet_address,category,item_order,item_name,item_description,price,is_veg,image_url,action_label,raw_text,source_url,scraped_at
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Curries & Dal,123,Paneer Butter Masala,"Rich creamy dish of cottage cheese chunks cooked in a tomato and cashew paste. mild sweet taste ,recommended with Indian bread or flavored rice",₹419/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2022/10/25/bbq_28_imac505217x13.jpg,Add,"AddPaneer Butter MasalaRich creamy dish of cottage cheese chunks cooked in a tomato and cashew paste. mild sweet taste ,recommended with Indian bread or flavored rice ₹419/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani-Half,124,Half Veg Dum Biryani,"For all the Barbecue lovers, an assortment of fresh vegetables barbecued with a smoky finesse and cooked with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun (2 Nos).",₹199/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2024/06/11/873c0f1a-6a9f-451d-b5e5-ddf63ca01981..png,Add,"AddHalf Veg Dum BiryaniFor all the Barbecue lovers, an assortment of fresh vegetables barbecued with a smoky finesse and cooked with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun (2 Nos). Read more₹199/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani-Half,125,Half Egg Dum Biryani,Freshly boiled eggs spiced in a special in-house masala and Dum cooked to perfection with aromatic long grain Basmati rice. Served with Raita and Angoori Gulab Jamun (2 Nos),₹219/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2024/06/11/79872579-bf9e-4ede-8cb0-f671c157ee03..png,Add,AddHalf Egg Dum BiryaniFreshly boiled eggs spiced in a special in-house masala and Dum cooked to perfection with aromatic long grain Basmati rice. Served with Raita and Angoori Gulab Jamun (2 Nos) ₹219/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani-Half,126,Half Paneer Dum Biryani,"Fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, a combination of two of India’s classic favorite dishes. served with Raita.",₹259/-,Veg,https://cdn.urbanpiper.com/media/bizmedia/2024/06/11/82b28105-90c2-4826-be4c-3f0d5d155de8..png,Add,"AddHalf Paneer Dum BiryaniFire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, a combination of two of India’s classic favorite dishes. served with Raita. ₹259/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani-Half,127,Half Chicken Dum Biryani,"Satiate yourself with tender, juicy chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun ( 2 Nos)",₹269/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2024/06/11/cab089bb-eabe-405b-a7ae-78e153b4336a..png,Add,"AddHalf Chicken Dum BiryaniSatiate yourself with tender, juicy chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun ( 2 Nos) Read more₹269/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani-Half,128,Half Boneless Chicken Dum Biryani,"Boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun (2 Nos)",₹269/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2024/06/11/77671284-24dc-441a-9192-35564124427f..png,Add,"AddHalf Boneless Chicken Dum BiryaniBoneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun (2 Nos) ₹269/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani-Half,129,Half Mutton Dum Biryani,Succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun (2 Nos),₹309/-,Non-Veg,https://cdn.urbanpiper.com/media/bizmedia/2024/06/11/f3e6f430-0ea7-4bbc-b370-bcc84015c5fb..png,Add,AddHalf Mutton Dum BiryaniSucculent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style. Served with Raita and Angoori Gulab Jamun (2 Nos) ₹309/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,130,Chicken Dum Biryani (Serves 2-3),"Tender Juicy Chicken Biryani+Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Tender, juicy chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style,perfect to share with your besties.",₹719/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq_30jul1100.jpg,Add,"AddChicken Dum Biryani (Serves 2-3)Tender Juicy Chicken Biryani+Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Tender, juicy chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style,perfect to share with your besties.Read more₹719/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,131,Chicken Dum Biryani (Boneless) (Serves 2-3),"Boneless Chicken Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Share stories over a hearty portion of boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style.",₹739/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0883_1.jpg,Add,"AddChicken Dum Biryani (Boneless) (Serves 2-3)Boneless Chicken Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Share stories over a hearty portion of boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style.Read more₹739/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,132,Mutton Dum Biryani (Serves 2-3),"Mutton Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with your favourites.",₹839/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq_1_aug4125.jpg,Add,"AddMutton Dum Biryani (Serves 2-3)Mutton Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with your favourites.Read more₹839/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,133,Paneer Tikka Dum Biryani (Serves 2-3),Paneer Tikka Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun.Share stories over fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style.,₹689/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0783.jpg,Add,AddPaneer Tikka Dum Biryani (Serves 2-3)Paneer Tikka Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun.Share stories over fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style. Read more₹689/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,134,Chicken Seekh Dum Biryani (Serves 2-3),Chicken Seekh Biryani+Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. A treasured recipe of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style to share with your loved ones.,₹719/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq1003_1.jpg,Add,AddChicken Seekh Dum Biryani (Serves 2-3)Chicken Seekh Biryani+Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. A treasured recipe of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style to share with your loved ones.Read more₹719/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,135,Mutton Seekh Dum Biryani (Serves 2-3),Mutton Seekh Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Share the joy over succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.,₹909/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq1003_1.jpg,Add,AddMutton Seekh Dum Biryani (Serves 2-3)Mutton Seekh Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun. Share the joy over succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style. Read more₹909/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,136,Barbeque Veg Dum Biryani (Serves 2-3),"Served with 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An assortment of fresh vegetables barbecued with a smoky finesse and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with all Barbecue lovers.",₹599/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0622.jpg,Add,"AddBarbeque Veg Dum Biryani (Serves 2-3)Served with 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An assortment of fresh vegetables barbecued with a smoky finesse and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with all Barbecue lovers.Read more₹599/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,137,Overload Chicken Dum Biryani (Serves 2-3),"Served with 50% extra chicken + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An overload of juicy, tender chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with your besties.",₹839/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq_30jul1100.jpg,Add,"AddOverload Chicken Dum Biryani (Serves 2-3)Served with 50% extra chicken + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An overload of juicy, tender chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with your besties.Read more₹839/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,138,Overload Chicken Dum Biryani(Boneless)(Serves 2-3),"Boneless Chicken Biryani I Served with 50% extra chicken +4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. Share stories over a hearty overload of boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style.",₹969/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0883_1.jpg,Add,"AddOverload Chicken Dum Biryani(Boneless)(Serves 2-3)Boneless Chicken Biryani I Served with 50% extra chicken +4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. Share stories over a hearty overload of boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum style.Read more₹969/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,139,Overload Mutton Dum Biryani (Serves 2-3),"Served with 50% extra Mutton + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An overload of succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with your Favourites.",₹1069/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq_1_aug4125.jpg,Add,"AddOverload Mutton Dum Biryani (Serves 2-3)Served with 50% extra Mutton + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An overload of succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style, perfect to share with your Favourites.Read more₹1069/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,140,Overload Paneer Tikka Dum Biryani (Serves 2-3),"Served with 50% extra Paneer Tikka + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An overload of fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, perfect to share with your favourites.",₹839/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0783.jpg,Add,"AddOverload Paneer Tikka Dum Biryani (Serves 2-3)Served with 50% extra Paneer Tikka + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. An overload of fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, perfect to share with your favourites.Read more₹839/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,141,Overload Chicken Seekh Dum Biryani (Serves 2-3),"Served with 50% extra Chicken Seekh + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions.A delectable overload of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style, perfect to share with your loved ones.",₹939/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq1003_1.jpg,Add,"AddOverload Chicken Seekh Dum Biryani (Serves 2-3)Served with 50% extra Chicken Seekh + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions.A delectable overload of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style, perfect to share with your loved ones.Read more₹939/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 2-3,142,Overload Mutton Seekh Dum Biryani (Serves 2-3),Served with 50% extra Mutton Seekh + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. Share the joy over an overload of succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.,₹1119/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq1003_1.jpg,Add,AddOverload Mutton Seekh Dum Biryani (Serves 2-3)Served with 50% extra Mutton Seekh + 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. Share the joy over an overload of succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style. Read more₹1119/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,143,Chicken Dum Biryani (Boneless) (Serves 1-2),"Boneless Chicken Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried OnionsI +4 Angoori Gulab Jamun . Boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum Style",₹469/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0861.jpg,Add,"AddChicken Dum Biryani (Boneless) (Serves 1-2)Boneless Chicken Biryani + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried OnionsI +4 Angoori Gulab Jamun . Boneless, succulent chicken chunks marinated in exquisite in-house spices and layered with aromatic long grain Basmati rice in the Dum StyleRead more₹469/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,144,Chicken Seekh Dum Biryani (Serves 1-2),Chicken Seekh Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun .A treasured recipe of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.,₹459/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0986_1.jpg,Add,AddChicken Seekh Dum Biryani (Serves 1-2)Chicken Seekh Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun .A treasured recipe of juicy Chicken Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style. Read more₹459/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,145,Mutton Seekh Dum Biryani (Serves 1-2),Mutton Seekh Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun.Tantalize your taste buds with succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style.,₹519/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0986_1.jpg,Add,AddMutton Seekh Dum Biryani (Serves 1-2)Mutton Seekh Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun.Tantalize your taste buds with succulent Mutton Seekh embedded in layers of aromatic long grain Basmati rice and cooked in the Dum style. Read more₹519/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,146,Egg Masala Dum Biryani (Serves 1-2),Egg Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun . Freshly boiled eggs spiced in a special in-house masala and Dum cooked to perfection with aromatic long grain Basmati rice.,₹399/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/a86ca82e-0a56-4808-8db1-6c91b699fe15.jpg,Add,AddEgg Masala Dum Biryani (Serves 1-2)Egg Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+ 4 Angoori Gulab Jamun . Freshly boiled eggs spiced in a special in-house masala and Dum cooked to perfection with aromatic long grain Basmati rice. Read more₹399/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,147,Mutton Dum Biryani (Serves 1-2),Mutton Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun. Succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style.,₹539/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/5230b2e6-e773-4548-b6b1-417e6b2760a5.jpg,Add,AddMutton Dum Biryani (Serves 1-2)Mutton Biryani+ Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions+4 Angoori Gulab Jamun. Succulent mutton pieces marinated in freshly roasted spices and cooked with aromatic long grain Basmati rice in the Dum style. Read more₹539/-DetailsADD,https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,148,Paneer Tikka Dum Biryani (Serves 1-2),"Paneer Tikka Biryani+Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun . Fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, a combination of two of India’s Classic Favourite Dishes.",₹439/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0739_1.jpg,Add,"AddPaneer Tikka Dum Biryani (Serves 1-2)Paneer Tikka Biryani+Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions + 4 Angoori Gulab Jamun . Fire grilled Paneer Tikka layered with aromatic long grain Basmati rice and cooked in the Dum style, a combination of two of India’s Classic Favourite Dishes.Read more₹439/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,149,Barbeque Veg Dum Biryani (Serves 1-2),"Served with 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. For all the Barbecue lovers, an assortment of fresh vegetables barbecued with a smoky finesse and cooked with aromatic long grain Basmati rice in the Dum style.",₹399/-,Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0657_1.jpg,Add,"AddBarbeque Veg Dum Biryani (Serves 1-2)Served with 4 Angoori Gulab Jamun + Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions. For all the Barbecue lovers, an assortment of fresh vegetables barbecued with a smoky finesse and cooked with aromatic long grain Basmati rice in the Dum style.Read more₹399/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
Korum Mall Thane,"2nd Floor, Korum Mall, Mangal Pandy Road, Near Cadbury Compound, Eastern Express High Way.Thane- 400606",Dum Safar Biryani Box - Serves 1-2,150,Overload Chicken Dum Biryani (Serves 1-2),"Served with 50% extra chicken +Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions +4 Angoori Gulab Jamun. Satiate an overload of juicy, tender chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style.",₹519/-,Non-Veg,https://s3-ap-southeast-1.amazonaws.com/asia.urbanpiper.com/media/bizmedia/2022/08/02/bbq0861.jpg,Add,"AddOverload Chicken Dum Biryani (Serves 1-2)Served with 50% extra chicken +Veg Raita + Ghee + a rich garnish of Gourmet Nuts and Fried Onions +4 Angoori Gulab Jamun. Satiate an overload of juicy, tender chicken pieces marinated in exquisite in-house spices and cooked with aromatic long grain Basmati rice in the Dum style.Read more₹519/-DetailsADD",https://www.barbequenation.com/ubq-delivery,2026-07-22T18:17:02.317Z
